"MLS Number ","Close Price","Baths Full","Baths Half","Beds Total","Lot Size SqFt","Pool","Yr Built","Zip Code","Listing Contract Date","SqFt Total","DOM","Number Of Stories","Lot Size","Selling Agent Full Name","List Agent Full Name","1st Financing","Selling Office Name","List Office Name","Street Name","Street Number","Street Type"
"13116650","1795","2","1","4","8494.2","False","1997","75035","2015-03-25","3029","7","2","Less Than .5 Acre (not Zero)","Barbara Williams","Tom Posey","","BRIO REALTY GROUP, INC.","CENTURY 21 Posey Properties","Peachtree","12010","Lane"
"13119114","1795","2","0","3","6969.6","False","2004","75035","2015-03-29","1873","33","1","Less Than .5 Acre (not Zero)","Kimberly Morgan","Ty Treadway","","Coldwell Banker Residential","Treadway Realty","Stephenville","11579","Drive"
"13121561","1795","2","1","3","8973.36","False","1994","75035","2015-04-01","2573","38","2","","Amy Jackson","Debra Leonard","","Ehome Pro LLC","Infinity Residential RRE","Harbor","11113","Road"
"13133416","1795","2","0","3","7405.2","False","2011","75070","2015-04-18","1687","4","1","","Pughazhendi Narendran","Pughazhendi Narendran","","Beam Real Estate, LLC","Beam Real Estate, LLC","Matador","10436","Drive"
"13133422","1795","2","0","3","9583.2","False","2006","75070","2015-04-18","2039","41","1","","Megan C. Mayo","Megan C. Mayo","","AH4R Management-Tx, LLC","AH4R Management-Tx, LLC","Tanglebrush","9836","Drive"
"13133873","1795","2","1","3","4356","False","2000","75035","2015-04-23","2125","37","2","Less Than .5 Acre (not Zero)","Shana Acquisto","Jawaher Dabbakeh","","Acquisto Realtors","Citiwide Alliance Realty","Still Hollow","11450","Drive"
"13159362","1795","2","1","4","10454.4","False","2005","75035","2015-05-27","2324","5","2","Less Than .5 Acre (not Zero)","Nick Lianos","Nick Lianos","","ONEprop","ONEprop","Bull Run","15474","Drive"
"13159866","1795","2","0","3","3920.4","False","2005","75035","2015-05-28","1896","43","1","","Helena Hager","Jennifer Riley","","RE/MAX Dallas Suburbs","Jency Hills & Associates","Whitehart","7929","Street"
"13160357","1795","2","0","3","0","False","2003","75035","2015-05-29","2167","38","1","Less Than .5 Acre (not Zero)","Lori Vaden","George A. Herring Abr","","Ebby Halliday, REALTORS Frisco","RE/MAX Dallas Suburbs","APPALOOSA","15852","Drive"
"13162558","1795","2","1","3","4791.6","False","2005","75070","2015-06-01","2136","31","2","Less Than .5 Acre (not Zero)","Linnea Lavell","Sam Shao Srs","","RE/MAX North Central","31 Realty, LLC","Coolidge","10109","Drive"
"13166768","1795","2","1","4","","False","2006","75035","2015-06-08","2282","2","1","Less Than .5 Acre (not Zero)","Cathy Bitten","Azfar Khan","","Covenant Realty Corp","Signature Leasing & Management","GARDENDALE","12768",""
"13170550","1795","2","1","3","4791.6","False","2005","75070","2015-06-11","2136","20","2","Less Than .5 Acre (not Zero)","Suzette E. Shushok","Erik R. Jensen","","The Experts REALTORS","Catapult Realty Partners, LLC","Coolidge","10236","Drive"
"13171115","1795","2","1","3","3920.4","False","2007","75035","2015-06-12","2035","26","2","Zero Lot","Jane T. Yeatman","Jerri Gilbert","","Ebby Halliday, REALTORS Frisco","First Choice, REALTORS","Penton","9445","Place"
"13172890","1795","2","0","4","6098.4","False","1995","75035","2015-06-23","2000","56","1","Less Than .5 Acre (not Zero)","Rusty K. Pierce","Mindy Henderson","","RE/MAX Premier IV","North Texas Homes","Ocean","11406","Road"
"13173225","1795","2","1","4","5662.8","False","1994","75035","2015-06-16","1932","46","2","","Jason Brown","Jason Brown","","Solutions Real Estate Texas","Solutions Real Estate Texas","Rincon","8208","Street"
"13174892","1795","2","1","3","6969.6","False","2002","75035","2015-06-25","2614","5","2","Less Than .5 Acre (not Zero)","Arunesh Vivek","Arunesh Vivek","","Beam Real Estate, LLC","Beam Real Estate, LLC","Ridgetop","12367","Circle"
"13175718","1795","2","1","4","6534","False","2005","75070","2015-06-19","2096","43","2","","Charlene Ledbetter","Shaun Abshire","","Keller Williams N. Collin Co.","Coldwell Banker Res. Frisco","Old Field","9840","Drive"
"13176773","1795","2","0","4","0","False","1998","75025","2015-06-20","2171","35","1",".5 Acre to .99 Acre","Ancy Varughese Philips","Ting Feng","","JP & Associates,REALTORS Frisc","Palace, Realtors","SAN PATRICIO","3532","Drive"
"13180611","1795","2","0","3","10890","False","1998","75035","2015-06-26","1692","4","1","","Alan Adams","George A. Herring Abr","","Ai Group Realty","RE/MAX Dallas Suburbs","Buckingham","9860","Lane"
"13180813","1795","2","1","3","6054.84","False","2006","75070","2015-07-08","2211","9","2","Less Than .5 Acre (not Zero)","Maurice Lee","Stanley Han","","Distinguished Realty Group,LLC","ProLead Realty Group","Silverado","8012","Trail"
"13185372","1795","2","0","3","","False","2007","75070","2015-07-03","2024","55","1","","Pei-Wen Ting","Pei-Wen Ting","","Grand Ark LLC","Grand Ark LLC","Falcons Fire","9516","Drive"
"13185447","1795","2","0","3","6534","False","2006","75070","2015-07-03","2343","2","2","Less Than .5 Acre (not Zero)","Rudy Rivas","Rudy Rivas","","Artisan Realty","Artisan Realty","Saw Dust","9613","Drive"
"13193742","1795","2","0","4","6534","False","2000","75035","2015-07-12","1811","20","1","","Antonio E. Garcia","Jason Xu","","Coldwell Banker Res Plano","American Propertunity LLC","Fairlawn","6707","Drive"
"13194188","1795","2","0","4","7405.2","False","1993","75035","2015-07-13","2481","139","1","","Samuel Anderson","Clay Massey","","RE/MAX DFW Associates","Berkshire HathawayHS PenFed TX","New Orleans","11117","Drive"
"13198045","1795","2","1","3","6098.4","False","2003","75070","2015-07-17","2436","31","2","Less Than .5 Acre (not Zero)","Non-Mls Member","Stanley Han","","NON MLS","ProLead Realty Group","La Quinta","8608","Lane"
"13200169","1795","2","0","3","6098.4","False","2009","75035","2015-07-21","1886","16","1","","Gayla Lowke","Cynthia Marie  Garza","","Virginia Cook, REALTORS","Worx Property Mgmt., LLc","Midway","10622","Drive"
"13201450","1795","2","1","3","6969.6","False","2004","75035","2015-07-23","2444","13","2","Less Than .5 Acre (not Zero)","Sanjay Joshi","Frank Gilliam","","Classik Management Co","Circle C Properties N Texas","Shepherds Hill","12330","Lane"
"13201872","1795","3","0","4","4356","False","2004","75035","2015-07-23","1901","25","2","Less Than .5 Acre (not Zero)","Francisca Cavazos Brown","Jerri Gilbert","","First Choice, REALTORS","First Choice, REALTORS","Chaucer","11516","Drive"
"13211749","1795","2","0","4","6098.4","False","2006","75035","2015-08-04","2064","9","1","Less Than .5 Acre (not Zero)","Melinda Hoover","Susan Wilson Gri","","Keller Williams N. Collin Co.","NewGen Properties LLC.","Cleburne","13135","Drive"
"13212209","1795","2","1","3","6098.4","False","1994","75035","2015-08-02","1946","5","2","Less Than .5 Acre (not Zero)","Rico Thibeaux","Kerri E. Rushing","","Exit Realty Elite","Grand Realty Services","Jeffreys Bay","10912",""
"13213069","1795","2","0","3","","False","2009","75070","2015-08-06","1852","39","1","Less Than .5 Acre (not Zero)","Brian Patrick","Brian Patrick","","Superior Realty LLC","Superior Realty LLC","Canyon Lake Vw","10316",""
"13218860","1795","2","0","4","5227.2","False","2006","75070","2015-08-26","1985","2","1","","Michael Paul Farish","David Hinman","","Ebby Halliday, REALTORS McK","Ebby Halliday, REALTORS McK","Fenway","9304","Drive"
"13221905","1795","2","0","3","","False","2004","75070","2015-08-21","2343","20","2","","Mukesh Parna","Mukesh Parna","","VP Realty Services","VP Realty Services","LAZY","1108","Lane"
"13225231","1795","3","0","3","","False","2004","75035","2015-08-25","2182","45","2","","Harmony Estergard","Pei-Wen Ting","","Ambiance Realty","Grand Ark LLC","Snowberry","9270","Drive"
"13227459","1795","2","0","4","5662.8","False","2008","75070","2015-08-28","2046","52","1","","Angel Bejar","Laura Smith Bushnell","","RE/MAX Town & Country","Ace Realty, Inc","Fenway","9321","Drive"
"13228094","1795","3","0","4","6969.6","False","2000","75035","2015-09-03","2646","49","2","Less Than .5 Acre (not Zero)","Dee Hays","Tanya N. Baccam","","RE/MAX Premier Properties","Taylor Realty Associates","Poppy Hills","4681","Drive"
"13233783","1795","2","0","3","6969.6","False","2003","75035","2015-09-07","1881","41","1","","Mary Brandon","Lyubov Grassi","","Keller Williams Frisco Stars","Private Label Realty","Foothill","12379","Lane"
"13234058","1795","2","1","4","","False","2006","75070","2015-09-08","2980","20","2","Less Than .5 Acre (not Zero)","Maureen Tedesco","Pei-Wen Ting","","RE/MAX Four Corners","Grand Ark LLC","Assembly","2408","Drive"
"13248021","1795","2","0","3","7840.8","False","2006","75035","2015-09-27","1883","22","1","","Sridhar Ravilla","Johny Sebastian","","Elite Texas Properties","CEDA REALTY","Fowler","13215","Drive"
"13249500","1795","2","0","3","","False","1998","75025","2015-09-30","1859","22","1","Less Than .5 Acre (not Zero)","Non-Mls Member","Stanley Han","","NON MLS","ProLead Realty Group","Brewster","3537","Drive"
"13250520","1795","3","0","4","","False","2003","75070","2015-10-01","2336","25","2","","Jolie Barrios","Pei-Wen Ting","","Keller Williams - Park Cities","Grand Ark LLC","Saw Dust","9500","Drive"
"13254255","1795","3","0","4","5662.8","False","2008","75070","2015-10-06","2412","32","2","","Tom Miller","Tom Miller","","Cowtown Land & Realty","Cowtown Land & Realty","Indian Palms","8105","Trail"
"13257696","1795","2","0","4","0","False","1999","75025","2015-10-13","2267","48","1","","Loretta Davis","John Schuller","","Ebby Halliday, REALTORS Plano","Schuller Properties, Inc.","Hagen","2905","Drive"
"13258684","1795","2","0","3","5662.8","False","2007","75070","2015-10-14","2024","10","1","","Shanthi Pughazhendi","Poogle Narendran","","Beam Real Estate, LLC","Beam Real Estate, LLC","Zaharias","9704","Drive"
"13266760","1795","2","0","3","3920.4","False","2006","75035","2015-10-29","1896","20","1","","Yamil Hernandez","Jenni Rudolph","","Yamil Hernandez, REALTORS","Keller Williams Realty DPR","Crampton","7945","Lane"
"13092631","1799","2","0","4","6534","False","1998","75025","2015-02-09","2268","39","1","Less Than .5 Acre (not Zero)","Frank Wang","Faizur Rahman, Sfr","","DFW Home","Bengal Brokerage LLC","Faxon","2713","Drive"
"13100173","1799","2","1","3","6969.6","False","2005","75035","2015-02-22","2680","52","2","","Liz Huda","Myla Patton","","ONEprop","Patton International Propertie","Milestone Ridge","8000","Drive"
"13239720","1799","2","1","4","4791.6","False","2006","75070","2015-09-17","2738","61","2","","Shalee Garza","Antonio Gipson","","JP & AssociatesREALTORS Frisco","JoGip Property Company","Woodhurst","9404","Drive"
"13018172","1800","2","1","3","","True","2005","75070","2014-09-12","2219","172","2","","Lisa L. Delagarza","Brenda G. Rogers","","First Premier Realty, Inc.","Keller Williams Realty DPR","Soldiers Home","8908","Lane"
"13034168","1800","2","1","4","5662.8","False","2004","75070","2014-10-09","2525","128","1","Less Than .5 Acre (not Zero)","Tam Do","Tam Do","","United Homeland Realty","United Homeland Realty","White Stallion","7908","Trail"
"13045628","1800","2","0","3","6534","False","1997","75035","2014-10-31","2255","61","1","","Evan Endicott","Daisy Wu","","Coldwell Banker Res. Frisco","Sunet Group","Sonoma Valley","7512","Drive"
"13051907","1800","2","0","4","7405.2","False","2002","75035","2014-11-11","2160","66","1","Less Than .5 Acre (not Zero)","Jessica Rabah","Marvin J. Jolly Crs","","RE/MAX DFW Associates","Keller Williams Realty DPR","Foothill","12268","Lane"
"13053135","1800","2","0","4","5662.8","False","1996","75035","2014-11-13","2088","20","1","","Schellye S. Davies","Nancy R. Mccurdy","","RE/MAX DFW Associates","RE/MAX DFW Associates","Reisling","10904","Drive"
"13060074","1800","2","1","3","6969.6","False","2006","75070","2014-12-01","2115","26","2","","Christie Culberson","Shahedul Islam","","Intown Properties","24-Hour Realty","Coolidge","10000","Drive"
"13062198","1800","3","0","4","7710.12","False","1999","75035","2014-12-06","2713","177","2","Less Than .5 Acre (not Zero)","Willie Mccaleb","Willie Mccaleb","","Jet Realty Group","Jet Realty Group","Spring","9716","Drive"
"13067091","1800","2","1","5","5662.8","False","2005","75070","2014-12-17","2561","22","2","","Emily Womack","Gerry Bushnell","","Keller Williams Frisco Stars","Ace Realty, Inc","Hedge Bell","9729","Drive"
"13071309","1800","2","0","3","9583.2","False","1998","75035","2015-01-02","1823","54","1","","Kimberly Rhew","Vicki Appleby","","Halo Group Realty, LLC","RE/MAX Four Corners","White Oaks","6405","Lane"
"13073863","1800","2","0","3","6969.6","False","1992","75035","2015-01-06","2293","31","1","Less Than .5 Acre (not Zero)","Elizabeth Ritch Abr","Denise Shoemaker","","RE/MAX Dallas Suburbs","Ebby Halliday, REALTORS","Charleston","5601","Drive"
"13076123","1800","2","0","3","7840.8","False","1997","75035","2015-01-10","2185","40","1","","Chilia Martin","Diana Barnhouse","","RE/MAX DFW Associates","Keller Williams Frisco Stars","Ruth Borchardt","4312","Drive"
"13077188","1800","2","1","3","1742.4","False","2006","75070","2015-01-13","2182","79","2","","Gerald Alan Bushnell","Gerald Alan Bushnell","","Ace Realty, Inc","Ace Realty, Inc","Paradise","8716","Drive"
"13092690","1800","2","0","3","5662.8","False","2000","75035","2015-02-11","1685","11","1","","Karen Ercoli","Mary Ann M. Kellam","","Keller Williams Realty-FM","Keller Williams Frisco Stars","Gulf","7900","Street"
"13101208","1800","2","0","3","7405.2","False","1999","75035","2015-02-24","1933","28","1","Less Than .5 Acre (not Zero)","Becky Miller Mcree","Gina Lester","","Ebby Halliday, REALTORS Plano","Briggs Freeman Sotheby's Int'l","Robincreek","10808","Lane"
"13102974","1800","2","0","3","6534","False","1991","75035","2015-02-28","2222","20","1","","Susan Wilson Gri","Susan Wilson Gri","","NewGen Properties LLC.","NewGen Properties LLC.","Preston Vineyard","10121","Drive"
"13105484","1800","2","1","3","4791.6","False","2004","75070","2015-03-05","2475","34","2","","Elaine Chou","Elaine Chou","","DFW iRealty LLC","DFW iRealty LLC","Placid","10105","Drive"
"13107066","1800","3","0","4","4356","False","2001","75035","2015-03-08","2374","10","2","Less Than .5 Acre (not Zero)","Non-Mls Member","James T. Glynn","","NON MLS","JG Real Estate, LLC","Still Hollow","11366","Drive"
"13112882","1800","2","0","3","6098.4","False","2006","75070","2015-03-18","1903","8","1",".5 Acre to .99 Acre","Laurie Solomon","Philip Mills","","Home Capital Realty","RE/MAX DFW Associates","Colfax","10308","Drive"
"13121783","1800","2","1","4","6969.6","False","1998","75035","2015-04-02","2651","14","2","","Kathryn Finigan","Erik Jensen","","Circle C Properties N Texas","Catapult Realty Partners, LLC","Canoe","12108","Road"
"13123499","1800","2","0","3","","False","1998","75025","2015-04-05","2171","47","1","Less Than .5 Acre (not Zero)","Galit Zohar Kauf","Chi Wang","","RE/MAX Premier Properties","Eastar, REALTORS","Brewster","3536","Drive"
"13142720","1800","2","0","4","11325.6","False","2001","75035","2015-05-01","2137","13","1","","Dganit Tuval","Frank Hwang","","RE/MAX Dallas Suburbs","Marie & Marcus Group","Ark","12413","Road"
"13143158","1800","2","1","3","1742.4","False","2006","75070","2015-05-04","2182","11","2","","Jeanette Edwards Crs Gri","Robert Brown","","Keller Williams Realty Plano","Bob Brown Realty LLC","Stargazer","8928","Drive"
"13146038","1800","2","1","3","","False","2006","75070","2015-05-06","2167","20","2","","Natalie B. Padgett","Tom Posey","","Coldwell Banker Apex","CENTURY 21 Posey Properties","Conch Train","5616","Road"
"13149220","1800","2","0","4","8712","False","2003","75035","2015-05-11","2412","4","1","","Jimmy Gao","Jimmy Gao","","FirstUSA Real Estate","FirstUSA Real Estate","Ducote","15783","Drive"
"13151436","1800","2","0","3","6969.6","False","2004","75070","2015-05-15","1495","31","1","Less Than .5 Acre (not Zero)","Todd M. Cianciulli","Michelle Vi","","Keller Williams Urban Dallas","Vivo Realty, LLC","Brenden","10257","Drive"
"13153502","1800","2","0","3","8276.4","False","2003","75035","2015-05-18","1964","35","1","Less Than .5 Acre (not Zero)","Brad E. Popoff","Gay L. Nelson","","Keller Williams Realty DPR","Coldwell Banker Res Plano","Cain River","8438","Drive"
"13156513","1800","2","0","4","7405.2","False","1997","75035","2015-05-23","2140","7","1","Less Than .5 Acre (not Zero)","Jennifer Wirz","Rebecca B. Roach","","CENTURY 21 Judge Fite Co.","Keller Williams Realty Plano","Robincreek","10900","Lane"
"13158835","1800","2","1","4","6534","False","2000","75035","2015-06-04","2004","19","2","Less Than .5 Acre (not Zero)","Akbar Karimi","Saral Kundu, Abr, Gri, Sres, Bpor","","Metro Realty Group LLC","ESKAY REALTY","Winston","6810","Drive"
"13159060","1800","2","0","4","7143.84","False","1996","75035","2015-05-27","2140","35","1","","Emily Ma","Tim Buck","","RE/MAX DFW Associates","Hicor Realty Group, LLC","Robincreek","10608","Lane"
